"Id","SalePrice"
1727,162757.634397285
1728,187907.688079304
1729,154886.261003043
1730,154555.23796321
1731,128846.416155068
1732,113770.284353256
1733,118060.925291747
1734,108234.691044429
1735,131311.491530231
1736,117652.741658179
1737,303503.561640496
1738,219455.106377268
1739,278126.913574334
1740,232700.974827756
1741,193596.347462182
1742,181768.467919938
1743,186293.980934103
1744,292360.537758354
1745,210215.796908879
1746,208427.500915427
1747,222692.49583129
1748,230012.782061842
1749,158441.656378259
1750,146798.126814726
1751,247006.57977925
1752,109816.302284071
1753,153178.560978812
1754,209167.714957687
1755,181323.499238649
1756,105763.614436708
1757,103175.747336964
1758,143029.769285285
1759,173139.042610382
1760,170956.014883095
1761,156169.466732257
1762,180897.902944817
1763,185879.080392164
1764,108494.420525475
1765,194841.604700179
1766,190944.089936005
1767,222499.727024038
1768,139939.426026018
1769,183391.509476777
1770,149985.940840745
1771,121753.593240515
1772,161105.878263195
1773,123022.697897207
1774,163486.539571294
1775,139658.317579825
1776,104906.666062662
1777,101344.533267862
1778,137932.763744973
1779,121258.201839822
1780,168349.959744833
1781,128517.759828483
1782,63296.2814794722
1783,128179.425555233
1784,75992.6853909461
1785,148871.531640472
1786,131761.18265058
1787,155876.291925596
1788,46041.1749422946
1789,92967.4397828825
1790,42934.8935528658
1791,201624.589283452
1792,163548.255696048
1793,152845.420866334
1794,142970.395165919
1795,144236.137856687
1796,109708.925915572
1797,117276.263568233
1798,109810.91979387
1799,96890.4705924487
1800,116164.368564003
1801,113136.404288995
1802,105295.784038435
1803,169704.711346498
1804,144823.551108329
1805,145432.002840286
1806,144220.281800615
1807,154529.997772439
1808,105609.767757037
1809,111021.951818471
1810,139989.686644219
1811,94966.1316855553
1812,121689.918910158
1813,124906.532385226
1814,80642.3907431007
1815,45467.4992518008
1816,83205.0848087253
1817,123726.44467444
1818,209751.081045205
1819,163201.928136494
1820,69761.840885313
1821,97154.6391576118
1822,146781.831243887
1823,31472.885899307
1824,150670.393177928
1825,122820.53274918
1826,109202.237005126
1827,84050.2409044384
1828,142759.667828752
1829,106883.064345231
1830,155568.123580776
1831,165063.469945932
1832,117228.507365832
1833,167549.643296602
1834,144824.090566934
1835,184067.624113773
1836,148368.049280083
1837,96174.6166033995
1838,127441.243005062
1839,74295.7591126228
1840,163813.883978246
1841,125092.213788194
1842,97871.4752932784
1843,119493.406764255
1844,129555.513411444
1845,130905.196440263
1846,148208.501706342
1847,172111.599582806
1848,52819.4299474059
1849,117152.505031157
1850,115309.857911728
1851,157594.967157345
1852,122194.361433724
1853,151913.290996486
1854,172601.837759344
1855,162278.430967096
1856,218630.478435215
1857,140802.172807743
1858,159968.370238345
1859,111972.426982982
1860,159728.213981562
1861,110930.085839132
1862,271141.675517276
1863,271141.675517276
1864,271141.675517276
1865,341950.41784194
1866,339702.548593372
1867,207246.111021542
1868,313993.390807727
1869,200462.894789165
1870,210656.77966253
1871,243208.265345474
1872,169299.229921002
1873,247873.071728492
1874,135752.21961389
1875,223891.511448734
1876,189955.132049078
1877,219906.167161199
1878,185042.693641867
1879,124023.85706662
1880,124436.559669518
1881,224675.127664987
1882,247708.621225153
1883,187732.584985104
1884,197520.542038779
1885,238179.745328228
1886,297631.144182438
1887,219882.156037735
1888,253947.706621576
1889,159302.632816809
1890,112963.007863891
1891,132327.438559077
1892,110723.219907621
1893,152867.493649119
1894,139072.959993247
1895,161974.303660108
1896,135218.797859813
1897,131559.416595543
1898,111893.945924461
1899,134116.589427007
1900,130550.523805331
1901,169528.172075117
1902,162172.750179147
1903,220956.593792549
1904,121637.463710094
1905,194247.168823732
1906,150198.951047686
1907,205597.626775138
1908,116185.385764242
1909,152460.788559141
1910,130196.076397902
1911,187438.544273169
1912,293745.156092131
1913,146045.785102959
1914,52487.3065936012
1915,351110.234772029
1916,49270.1471332268
1917,244504.312208814
1918,135198.474323541
1919,155595.37659425
1920,146067.49016677
1921,395603.403571316
1922,342906.456865692
1923,213865.207180968
1924,243421.500821707
1925,201326.423319777
1926,381427.609285786
1927,142015.839435871
1928,161854.64494039
1929,114318.887374196
1930,121032.829121914
1931,125958.011493193
1932,128791.021500596
1933,169256.554451611
1934,182247.859274212
1935,165128.719139416
1936,183105.612287601
1937,190507.607619672
1938,173043.919770483
1939,269388.749977408
1940,202808.655749886
1941,156234.38510886
1942,190086.074720659
1943,218356.28444522
1944,343063.694379112
1945,367554.796956979
1946,164599.723430067
1947,338953.828556769
1948,149233.237151441
1949,266553.348560653
1950,182336.441923211
1951,284794.473359934
1952,245995.536072416
1953,193051.969995082
1954,196917.925736867
1955,126034.779407023
1956,299289.227051433
1957,161567.710372755
1958,286927.830089135
1959,126444.148130757
1960,97909.2813549843
1961,115046.078378559
1962,125123.013726971
1963,127009.952434905
1964,132435.794822423
1965,158956.194140152
1966,145012.651977436
1967,289290.887384767
1968,407751.229016953
1969,363463.556967389
1970,384036.041221041
1971,405427.629106219
1972,368807.320484805
1973,238358.882772966
1974,336203.572887206
1975,553012.060127143
1976,258479.630140683
1977,354997.796802945
1978,322624.773272064
1979,324493.270706325
1980,205524.683860501
1981,370495.016066278
1982,219486.86108948
1983,202689.236071319
1984,183594.625216551
1985,218374.225570216
1986,222996.328304692
1987,192279.178942532
1988,177777.692098847
1989,199335.201470672
1990,222215.141620074
1991,232326.505697625
1992,228032.06270113
1993,173550.486689059
1994,242565.760025596
1995,182430.452157194
1996,273741.215176482
1997,327188.20552084
1998,295228.354340066
1999,287191.876385759
2000,275261.948584952
2001,258265.54389351
2002,266149.294736664
2003,230278.626705771
2004,261102.816802698
2005,250216.894333496
2006,213117.793805896
2007,230659.254490695
2008,213459.41128863
2009,189678.473854697
2010,190808.661836289
2011,160430.672261787
2012,166964.974362143
2013,179830.739310108
2014,195254.248573818
2015,218441.58349315
2016,184703.382068832
2017,196664.011925304
2018,127510.677485979
2019,128595.940038146
2020,117053.038423947
2021,95221.8574354601
2022,184600.472852018
2023,169572.302514536
2024,266609.167919046
2025,326545.332335096
2026,175760.652823701
2027,149716.919994897
2028,152579.881756427
2029,168312.490662546
2030,291401.942262718
2031,264267.789026013
2032,297972.520577987
2033,288177.686810718
2034,182475.606804654
2035,214935.67298322
2036,220941.845388574
2037,226014.931169453
2038,321205.645932869
2039,230341.636219938
2040,305551.603943734
2041,270449.422486535
2042,189567.394374895
2043,177068.127775206
2044,175914.992651467
2045,224026.589951367
2046,130478.283417935
2047,143742.475894092
2048,115110.692883581
2049,146959.706583065
2050,185335.884759998
2051,111961.107627615
2052,100700.703010548
2053,144270.9708533
2054,65563.6212581854
2055,170073.462853263
2056,135751.147856827
2057,119885.398378808
2058,219361.462107312
2059,147667.474670305
2060,171159.149319533
2061,189428.205734434
2062,128521.697104508
2063,105013.172653472
2064,138771.459504375
2065,116839.890516955
2066,174860.566613205
2067,149909.264870697
2068,145947.175260422
2069,81022.7793371814
2070,100959.847650658
2071,62818.4822234734
2072,125531.946809716
2073,131810.007150624
2074,160723.585019028
2075,149425.865715602
2076,100415.165404668
2077,158845.851813581
2078,127145.146916938
2079,132405.878986384
2080,111445.953952724
2081,143068.197780683
2082,133603.124301096
2083,137878.704673447
2084,88880.5630837476
2085,116472.549824419
2086,92259.9538707677
2087,115710.713304904
2088,108990.118163179
2089,80078.675808077
2090,142259.915656242
2091,84358.1683271807
2092,123417.143928025
2093,192238.087940653
2094,138343.961989582
2095,133147.386466953
2096,76506.9629452115
2097,106567.890524659
2098,140670.52066348
2099,4935.04493115779
2100,85701.394930385
2101,108154.458418974
2102,141953.546412046
2103,77862.9237792651
2104,151450.498588658
2105,133097.293221738
2106,65255.8644640591
2107,215822.755673527
2108,113811.933521202
2109,93584.0955457313
2110,120325.618265495
2111,150542.261187412
2112,149578.168444364
2113,131018.511056659
2114,111623.727168127
2115,178023.416030109
2116,114643.754233422
2117,142137.352488245
2118,110155.595762085
2119,103017.813862599
2120,112014.219073213
2121,75469.628123542
2122,91576.9755879604
2123,95338.3067298441
2124,196422.692457045
2125,155063.197073836
2126,157992.497267767
2127,174535.245131334
2128,141103.207487164
2129,96855.7928401463
2130,136475.059042921
2131,136312.773673846
2132,111910.469694444
2133,113570.885044548
2134,111154.162320298
2135,59027.9115616839
2136,55946.095894295
2137,95295.8985035036
2138,129010.539917989
2139,144290.06221909
2140,140907.214909024
2141,131626.50098103
2142,131712.624369639
2143,147088.62195453
2144,152648.674191368
2145,130324.684081208
2146,144359.728221277
2147,147617.257164336
2148,129901.581796465
2149,128524.764585707
2150,206260.049280872
2151,125648.450303116
2152,156273.701588347
2153,180489.286133423
2154,116618.203161112
2155,138533.350217729
2156,282988.194091103
2157,238810.637509112
2158,248228.602792244
2159,209811.987205223
2160,192573.123184103
2161,228742.934817441
2162,361962.219994
2163,363137.55112716
2164,249660.762321039
2165,159235.977068735
2166,137777.397279734
2167,223573.495283022
2168,200230.678143011
2169,201055.222851941
2170,213279.053776134
2171,141303.322128185
2172,120858.013312059
2173,149759.454607151
2174,234400.196641728
2175,275274.991186781
2176,319131.767701397
2177,257980.777397323
2178,217767.788074728
2179,143919.541066875
2180,190818.248815374
2181,189483.507869343
2182,203667.515356146
2183,182197.859838009
2184,114727.995011308
2185,98419.6979953263
2186,160450.231687383
2187,148706.189685611
2188,146405.037892148
2189,308478.28952234
2190,64884.4435159624
2191,74425.6188879648
2192,90544.2156222615
2193,121430.895529601
2194,116146.181875931
2195,97722.70100843
2196,96715.0813911195
2197,119335.668649119
2198,161477.868825732
2199,156670.742406924
2200,123632.62841756
2201,119290.993774358
2202,191487.547000387
2203,165039.402693595
2204,200621.36559051
2205,139252.269027613
2206,144843.628840668
2207,224453.157426836
2208,209220.218474989
2209,214505.560993628
2210,126602.55232449
2211,111060.078650118
2212,116607.564829167
2213,111409.269589395
2214,146681.725101755
2215,81935.4196303064
2216,172747.878967401
2217,39276.5186419325
2218,107627.048565426
2219,98094.0212696872
2220,66985.8637471143
2221,351404.915206544
2222,320297.210755003
2223,309226.036192578
2224,202188.306029185
2225,117894.445810518
2226,189551.578101768
2227,219392.057649381
2228,288169.593911268
2229,264513.188977016
2230,124477.049795445
2231,221322.524023086
2232,181408.295925562
2233,189537.911144952
2234,267385.070812254
2235,252474.140099577
2236,274017.188001497
2237,330393.364236503
2238,189662.796159607
2239,110314.303806348
2240,191916.06718862
2241,139512.724652337
2242,131789.891852928
2243,136975.555328356
2244,97152.4117736385
2245,97160.940917022
2246,153013.637939091
2247,122527.678392123
2248,104825.644918214
2249,125268.556070648
2250,116088.81628756
2251,145806.046384104
2252,197413.506187022
2253,159221.448525995
2254,163969.868483747
2255,181118.712889955
2256,182891.825984969
2257,201977.830969091
2258,171622.709194025
2259,170777.051106798
2260,164949.079577596
2261,171996.20028452
2262,227901.951136282
2263,352477.497227339
2264,395921.447064748
2265,163162.516089731
2266,330890.079571243
2267,371875.940973932
2268,398420.453752549
2269,142639.306117173
2270,187710.952436005
2271,232269.351949004
2272,237151.034406193
2273,170059.876236191
2274,177604.247200623
2275,176133.744623513
2276,207713.526561058
2277,200943.48748422
2278,140693.43134995
2279,159103.955713778
2280,91579.1536537181
2281,175094.596688952
2282,212062.747649396
2283,135548.970700903
2284,176593.551519851
2285,150835.306340406
2286,121878.845933451
2287,358551.638459345
2288,281364.162472148
2289,308010.088143054
2290,412919.701183483
2291,347670.406698528
2292,380265.598338054
2293,437838.566391105
2294,371371.466319148
2295,454786.483562785
2296,270181.736943787
2297,338732.560732758
2298,338876.891182964
2299,346949.743995013
2300,309367.295035583
2301,314611.183207188
2302,237381.252354959
2303,235097.291504055
2304,241401.140086856
2305,209207.600126123
2306,194514.273039662
2307,201985.161195068
2308,216517.210795518
2309,319816.140685557
2310,218983.214297756
2311,216448.703662153
2312,188063.057216611
2313,169958.729131229
2314,193200.938006646
2315,192218.457392569
2316,202373.370330733
2317,191167.449820494
2318,186695.610744073
2319,192541.514284787
2320,192011.440072659
2321,236826.071842991
2322,198441.357099104
2323,190699.169927449
2324,159651.809778208
2325,221792.858683987
2326,170190.250765241
2327,209055.30856659
2328,227926.87243462
2329,185708.707930402
2330,172828.688686654
2331,320063.977753291
2332,363442.443946136
2333,294016.449895437
2334,242137.120661698
2335,284307.272278153
2336,304603.416971857
2337,198771.54464805
2338,260470.897849311
2339,204481.210215511
2340,403656.536355971
2341,217808.396642026
2342,228626.864975807
2343,219121.014923352
2344,191132.028465883
2345,218638.961681724
2346,210805.89041396
2347,197969.291280759
2348,234776.950743188
2349,177045.36261969
2350,319615.078130615
2351,264392.045495874
2352,233427.490407599
2353,240560.92246084
2354,155967.683980057
2355,163398.091757557
2356,155680.302050967
2357,201453.856494223
2358,212487.889431666
2359,136115.303428848
2360,113313.441658508
2361,126725.445876473
2362,258461.11920638
2363,138327.410505619
2364,155445.064716031
2365,222430.532424568
2366,200599.251489993
2367,230736.542361014
2368,252046.48721732
2369,245218.351907038
2370,174325.325495264
2371,175692.090842201
2372,182596.18975426
2373,290680.182944635
2374,308717.192430632
2375,257140.618703538
2376,302508.881897541
2377,342446.405645438
2378,128186.652390318
2379,233691.217066021
2380,151812.946129774
2381,169418.584559852
2382,198985.509886718
2383,204790.514210534
2384,242714.251903038
2385,153712.15709008
2386,147004.574872304
2387,133210.828736266
2388,86799.3549432426
2389,142698.369443036
2390,132290.951312831
2391,128625.892892991
2392,97148.164968834
2393,170213.303161282
2394,133956.259254162
2395,201291.378458994
2396,170743.934971546
2397,216261.82817916
2398,98307.3100060094
2399,75549.7323642196
2400,49166.3312958155
2401,101942.215442793
2402,127516.862116525
2403,126133.848784138
2404,140380.542876283
2405,167023.274936715
2406,140449.396051239
2407,134019.211246851
2408,130061.447442301
2409,124742.617086441
2410,205130.695520882
2411,109470.740219493
2412,159621.758436257
2413,126560.928785438
2414,160932.46071094
2415,130659.117394232
2416,120928.214093494
2417,142599.230345474
2418,128031.969355286
2419,134373.902972106
2420,125373.504110419
2421,152524.983905103
2422,106012.642593067
2423,115605.117817967
2424,138106.470551857
2425,202534.811484421
2426,118032.646629727
2427,131564.357985154
2428,196639.536541379
2429,94710.1909124328
2430,141881.838546409
2431,126877.09267442
2432,134352.512747517
2433,137782.566523012
2434,125167.98698779
2435,172050.905437085
2436,105804.787020188
2437,106867.440067675
2438,122049.087719052
2439,82657.3946496313
2440,130325.624605048
2441,126501.259372524
2442,100313.069057449
2443,116496.874339232
2444,117656.30901503
2445,97706.146573803
2446,128813.075845973
2447,185492.456419701
2448,145252.001973056
2449,104371.443747668
2450,149618.180223786
2451,155013.884418308
2452,193903.719550645
2453,91121.3743983592
2454,116455.279521596
2455,103719.689487196
2456,165145.76038554
2457,117476.379527368
2458,133737.358868728
2459,92489.0728372513
2460,139099.669481009
2461,114138.723603799
2462,127725.81422677
2463,128711.515256462
2464,183116.960284702
2465,129982.982520793
2466,101931.321323848
2467,164683.084038143
2468,87805.6832461721
2469,98394.4274256096
2470,201837.740288911
2471,220236.017898822
2472,190122.649986935
2473,113684.871486699
2474,86064.4447307976
2475,199561.83537431
2476,121336.870880879
2477,127672.398740386
2478,166090.456237485
2479,108162.311362279
2480,134031.204766673
2481,148137.297195795
2482,114828.189630769
2483,114866.819598911
2484,128418.382347776
2485,127619.936810907
2486,144976.644134131
2487,205683.375763941
2488,162833.076869751
2489,164071.068890118
2490,160389.059438584
2491,90472.7704310357
2492,191665.397381399
2493,132268.113410802
2494,159945.34543097
2495,85668.6639103101
2496,238224.084577104
2497,172823.81046235
2498,120933.838671648
2499,107459.889265055
2500,137962.071055093
2501,150214.277212984
2502,161993.979198139
2503,107179.826924308
2504,188049.126128562
2505,213273.635069996
2506,248242.613402377
2507,279314.916197025
2508,253059.889310765
2509,207749.679237858
2510,214925.817955187
2511,174738.401111716
2512,194790.440801524
2513,235071.393840204
2514,309327.895478874
2515,150421.39744247
2516,164510.658152208
2517,143325.774906028
2518,165590.711781106
2519,233637.299556071
2520,225037.764421799
2521,192610.669780776
2522,225111.397231581
2523,94612.2917420531
2524,137637.797717364
2525,132767.061461944
2526,130193.61330586
2527,117989.52675724
2528,114412.279850485
2529,154309.109782673
2530,92743.016091907
2531,238226.62300579
2532,222675.878255381
2533,195612.752687474
2534,246039.735119149
2535,291304.891695592
2536,248170.301950347
2537,238233.26071326
2538,198239.655357105
2539,181080.097611399
2540,190769.748170348
2541,180970.296716829
2542,157759.226929169
2543,127086.782216899
2544,119425.653470882
2545,128484.602151548
2546,135424.602244479
2547,140593.977148103
2548,160345.006912804
2549,145986.179876868
2550,715216.591191346
2551,142904.98686416
2552,120917.648800517
2553,77972.7260787902
2554,81289.1044329747
2555,96229.8568587449
2556,89386.8550563264
2557,95607.6445094755
2558,172670.513080405
2559,135603.525434915
2560,144873.126009256
2561,130317.194460632
2562,130502.293893012
2563,134370.544451837
2564,179881.491611195
2565,159310.238190506
2566,168945.066996299
2567,129554.032798896
2568,224552.266182135
2569,194080.875511827
2570,126461.309251897
2571,191052.296127003
2572,154830.303914254
2573,220223.448082819
2574,347825.239673408
2575,140138.369458223
2576,130307.394341901
2577,176755.166802073
2578,84199.4309952742
2579,46608.1678392902
2580,122401.218161857
2581,107231.537743054
2582,122900.373694498
2583,297912.950529377
2584,170773.524258423
2585,182394.140188059
2586,219959.722676049
2587,210764.848335378
2588,172266.956485234
2589,152123.939224952
2590,230480.785458597
2591,217060.353887858
2592,246377.532314944
2593,294497.084972749
2594,175662.47936043
2595,227997.708847148
2596,290080.447529945
2597,212240.394592785
2598,270090.234492912
2599,365965.166315626
2600,136917.378089701
2601,174700.366442225
2602,94882.9375858576
2603,94990.3512660948
2604,101928.556679775
2605,92274.4856790917
2606,147699.716039638
2607,191821.228697083
2608,197524.684218115
2609,149836.155988411
2610,111263.626002426
2611,143961.399585339
2612,167729.823332583
2613,113666.191086353
2614,111290.831527136
2615,161504.517466179
2616,167299.880528438
2617,204577.149848308
2618,255045.584653463
2619,216436.175733183
2620,173417.840493737
2621,186070.307284538
2622,176405.372598748
2623,255424.884544478
2624,289968.596571987
2625,287401.775312717
2626,167852.036204192
2627,168479.670678787
2628,434651.054954637
2629,454595.735903201
2630,348612.44111664
2631,440332.713335228
2632,405587.293642915
2633,314689.691434182
2634,385717.509435642
2635,158981.129998149
2636,188177.079777005
2637,207105.455850668
2638,270443.412355484
2639,196617.486293021
2640,149583.265545895
2641,98946.0114393822
2642,212573.450610369
2643,127685.308719003
2644,155728.802347432
2645,126191.248769817
2646,122643.517197674
2647,135288.229759327
2648,149495.626858025
2649,140343.485733498
2650,147029.070175448
2651,151564.743867906
2652,410805.351918892
2653,223512.423068635
2654,266874.436945391
2655,376746.922253551
2656,322325.315383199
2657,378229.72232984
2658,328913.474505932
2659,305704.01933202
2660,367559.620936761
2661,332413.629679088
2662,355016.635993484
2663,262839.631300793
2664,303196.808844935
2665,348273.947332616
2666,304582.881512012
2667,186902.229272362
2668,196015.715533533
2669,190188.178891206
2670,278362.944207339
2671,200832.991441921
2672,211087.336012691
2673,214310.164873092
2674,220148.32654756
2675,183907.667228281
2676,193555.965872968
2677,205970.473681
2678,250710.837521941
2679,251017.651894941
2680,258602.369641511
2681,409149.762772167
2682,298656.306685799
2683,456035.181849089
2684,288196.329533711
2685,314139.858811745
2686,255322.700685148
2687,307860.129454452
2688,226056.186778886
2689,204146.802395838
2690,420172.11501367
2691,178273.476160572
2692,153819.918459665
2693,210400.587589894
2694,170478.124943686
2695,195580.322169177
2696,188609.983024835
2697,177479.012500852
2698,197370.361018931
2699,186748.759389168
2700,160117.372630686
2701,159076.505402652
2702,108567.032081651
2703,134192.444782904
2704,136432.360341347
2705,121334.980632539
2706,110306.111829327
2707,108668.184294985
2708,127674.909873812
2709,119559.710610214
2710,126904.202910603
2711,379725.651508759
2712,372262.518134971
2713,168123.363540609
2714,148890.566925885
2715,179098.004377277
2716,148053.999778969
2717,187443.530721025
2718,218303.719456772
2719,154062.359097225
2720,178913.772585473
2721,128367.266017941
2722,176098.288543783
2723,139991.371004246
2724,117430.224048507
2725,133674.981797203
2726,143581.033178315
2727,187478.225063633
2728,178912.925350319
2729,138743.216010995
2730,141248.244718557
2731,113572.301898532
2732,108121.289551344
2733,161119.806455597
2734,175382.237726369
2735,143653.795995457
2736,141505.575373969
2737,109421.926603306
2738,132575.248740335
2739,173068.419822869
2740,131193.559415837
2741,152339.054321767
2742,169602.46762838
2743,157450.26021837
2744,151939.387556808
2745,142450.970628828
2746,116149.883432763
2747,150922.13107741
2748,102035.558810054
2749,122084.970551136
2750,122532.949214919
2751,108357.602084611
2752,179312.065889741
2753,135351.09943552
2754,251133.735558167
2755,127204.771617199
2756,66437.9433560054
2757,52096.4938741121
2758,61735.7337084127
2759,147296.570470166
2760,126767.48932705
2761,155415.817523547
2762,151672.515046385
2763,196547.8742768
2764,170172.417242711
2765,263874.106455838
2766,140198.038514507
2767,54845.5175473673
2768,124344.590897015
2769,135015.927633811
2770,151710.946904219
2771,105100.705563591
2772,129392.018741159
2773,149859.721929219
2774,156764.724947995
2775,144060.598887447
2776,145893.277359204
2777,140953.832502409
2778,129382.724607646
2779,110399.485631586
2780,104077.848401992
2781,86869.0232751094
2782,73030.8256211307
2783,88471.1232391174
2784,113310.875304468
2785,143354.548618665
2786,45932.4963403556
2787,129667.210756396
2788,62448.8215632237
2789,190139.956924009
2790,79037.1263010048
2791,101753.966660638
2792,76830.1637534183
2793,156641.585162805
2794,73780.9825615056
2795,126576.119207481
2796,103871.498853017
2797,233887.45217964
2798,90800.6870599729
2799,106825.108725542
2800,75192.0692611779
2801,103722.01662886
2802,136504.139816813
2803,164536.16219686
2804,142732.619254396
2805,109188.927212812
2806,93049.4617675759
2807,162012.225323652
2808,147007.694501468
2809,124671.619272557
2810,115688.485545321
2811,182674.220608576
2812,154656.450487112
2813,169935.622455254
2814,173631.377998612
2815,97316.3161868923
2816,235569.434047512
2817,126146.09920965
2818,111198.260104867
2819,188631.329571051
2820,131614.853650309
2821,106135.911037009
2822,168835.152334996
2823,306246.015463922
2824,205379.954317373
2825,141600.039428098
2826,126845.470538173
2827,160830.627421706
2828,255783.585105466
2829,174305.28359957
2830,248269.077950956
2831,169919.721547132
2832,264501.14603667
2833,317494.203823431
2834,221974.246028161
2835,212343.648694127
2836,198155.464424317
2837,162292.077660756
2838,122097.970511926
2839,172904.863880325
2840,193431.288985722
2841,205686.065475786
2842,223250.247643854
2843,154419.959080062
2844,164343.131161581
2845,115470.149286373
2846,208383.372031518
2847,209636.989657325
2848,213946.285466305
